2023-12-01 21:39:11,272 [myid:] - INFO  [main:Environment@109] - Server environment:java.class.path=/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../zookeeper-server/target/classes:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../build/classes:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../zookeeper-server/target/lib/*.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../build/lib/*.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/zookeeper-jute-3.5.9.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/zookeeper-3.5.9.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/slf4j-log4j12-1.7.25.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/slf4j-api-1.7.25.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-transport-native-unix-common-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-transport-native-epoll-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-transport-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-resolver-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-handler-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-common-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-codec-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/netty-buffer-4.1.50.Final.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/log4j-1.2.17.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/json-simple-1.1.1.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jline-2.14.6.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-util-ajax-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-util-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-servlet-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-server-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-security-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-io-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jetty-http-9.4.35.v20201120.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/javax.servlet-api-3.1.0.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jackson-databind-2.10.5.1.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jackson-core-2.10.5.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/jackson-annotations-2.10.5.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/commons-cli-1.2.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../lib/audience-annotations-0.5.0.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../zookeeper-*.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../zookeeper-server/src/main/resources/lib/*.jar:/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin/../conf:
2023-12-01 21:39:11,273 [myid:] - INFO  [main:Environment@109] - Server environment:java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2023-12-01 21:39:11,273 [myid:] - INFO  [main:Environment@109] - Server environment:java.io.tmpdir=/tmp
2023-12-01 21:39:11,273 [myid:] - INFO  [main:Environment@109] - Server environment:java.compiler=<NA>
2023-12-01 21:39:11,273 [myid:] - INFO  [main:Environment@109] - Server environment:os.name=Linux
2023-12-01 21:39:11,273 [myid:] - INFO  [main:Environment@109] - Server environment:os.arch=amd64
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:os.version=6.2.0-35-generic
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:user.name=waver
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:user.home=/home/waver
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:user.dir=/home/waver/Desktop/SD/sd2023_2024/apache-zookeeper-3.5.9-bin/bin
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.free=23MB
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.max=1000MB
2023-12-01 21:39:11,274 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.total=34MB
2023-12-01 21:39:11,276 [myid:] - INFO  [main:ZooKeeperServer@953] - minSessionTimeout set to 4000
2023-12-01 21:39:11,276 [myid:] - INFO  [main:ZooKeeperServer@962] - maxSessionTimeout set to 40000
2023-12-01 21:39:11,277 [myid:] - INFO  [main:ZooKeeperServer@181] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir /tmp/zookeeper/version-2 snapdir /tmp/zookeeper/version-2
2023-12-01 21:39:11,397 [myid:] - INFO  [main:Log@169] - Logging initialized @2107ms to org.eclipse.jetty.util.log.Slf4jLog
2023-12-01 21:39:11,619 [myid:] - WARN  [main:ContextHandler@1660] - o.e.j.s.ServletContextHandler@55b7a4e0{/,null,STOPPED} contextPath ends with /*
2023-12-01 21:39:11,621 [myid:] - WARN  [main:ContextHandler@1671] - Empty contextPath
2023-12-01 21:39:11,678 [myid:] - INFO  [main:Server@375] - jetty-9.4.35.v20201120; built: 2020-11-20T21:17:03.964Z; git: bdc54f03a5e0a7e280fab27f55c3c75ee8da89fb; jvm 17.0.8.1+1-Ubuntu-0ubuntu122.04
2023-12-01 21:39:11,753 [myid:] - INFO  [main:DefaultSessionIdManager@334] - DefaultSessionIdManager workerName=node0
2023-12-01 21:39:11,753 [myid:] - INFO  [main:DefaultSessionIdManager@339] - No SessionScavenger set, using defaults
2023-12-01 21:39:11,759 [myid:] - INFO  [main:HouseKeeper@132] - node0 Scavenging every 600000ms
2023-12-01 21:39:11,821 [myid:] - WARN  [main:ConstraintSecurityHandler@758] - ServletContext@o.e.j.s.ServletContextHandler@55b7a4e0{/,null,STARTING} has uncovered http methods for path: /*
2023-12-01 21:39:11,857 [myid:] - INFO  [main:ContextHandler@916] - Started o.e.j.s.ServletContextHandler@55b7a4e0{/,null,AVAILABLE}
2023-12-01 21:39:11,910 [myid:] - INFO  [main:AbstractConnector@331] - Started ServerConnector@96def03{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}
2023-12-01 21:39:11,910 [myid:] - INFO  [main:Server@415] - Started @2672ms
2023-12-01 21:39:11,911 [myid:] - INFO  [main:JettyAdminServer@116] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
2023-12-01 21:39:11,919 [myid:] - INFO  [main:ServerCnxnFactory@135] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2023-12-01 21:39:11,932 [myid:] - INFO  [main:NIOServerCnxnFactory@673] - Configuring NIO connection handler with 10s sessionless connection timeout, 1 selector thread(s), 8 worker threads, and 64 kB direct buffers.
2023-12-01 21:39:11,934 [myid:] - INFO  [main:NIOServerCnxnFactory@686] - binding to port 0.0.0.0/0.0.0.0:2181
2023-12-01 21:39:11,958 [myid:] - INFO  [main:ZKDatabase@117] - zookeeper.snapshotSizeFactor = 0.33
2023-12-01 21:39:11,965 [myid:] - INFO  [main:FileTxnSnapLog@404] - Snapshotting: 0x0 to /tmp/zookeeper/version-2/snapshot.0
2023-12-01 21:39:11,971 [myid:] - INFO  [main:FileTxnSnapLog@404] - Snapshotting: 0x0 to /tmp/zookeeper/version-2/snapshot.0
2023-12-01 21:39:11,995 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@132] - PrepRequestProcessor (sid:0) started, reconfigEnabled=false
2023-12-01 21:39:12,007 [myid:] - INFO  [main:ContainerManager@64] - Using checkIntervalMs=60000 maxPerMinute=10000
2023-12-01 21:39:14,767 [myid:] - INFO  [NIOWorkerThread-1:FourLetterCommands@234] - The list of known four letter word commands is : [{1936881266=srvr, 1937006964=stat, 2003003491=wchc, 1685417328=dump, 1668445044=crst, 1936880500=srst, 1701738089=envi, 1668247142=conf, -720899=telnet close, 2003003507=wchs, 2003003504=wchp, 1684632179=dirs, 1668247155=cons, 1835955314=mntr, 1769173615=isro, 1920298859=ruok, 1735683435=gtmk, 1937010027=stmk}]
2023-12-01 21:39:14,768 [myid:] - INFO  [NIOWorkerThread-1:FourLetterCommands@235] - The list of enabled four letter word commands is : [[srvr]]
2023-12-01 21:39:14,768 [myid:] - INFO  [NIOWorkerThread-1:NIOServerCnxn@518] - Processing srvr command from /127.0.0.1:35596
2023-12-01 21:40:00,071 [myid:] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:36262; will be dropped if server is in r-o mode
2023-12-01 21:40:00,074 [myid:] - INFO  [SyncThread:0:FileTxnLog@218] - Creating new log file: log.1
2023-12-01 21:40:00,474 [myid:] - WARN  [NIOWorkerThread-6:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30000, likely client has closed socket
2023-12-01 21:40:05,932 [myid:] - INFO  [SessionTracker:ZooKeeperServer@413] - Expiring session 0x10001170dc30000, timeout of 4000ms exceeded
2023-12-01 21:41:28,171 [myid:] - INFO  [NIOWorkerThread-7:NIOServerCnxn@518] - Processing srvr command from /127.0.0.1:45592
2023-12-01 21:43:51,127 [myid:] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:55648; will be dropped if server is in r-o mode
2023-12-01 21:43:51,273 [myid:] - WARN  [NIOWorkerThread-2:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30001, likely client has closed socket
2023-12-01 21:43:55,968 [myid:] - INFO  [SessionTracker:ZooKeeperServer@413] - Expiring session 0x10001170dc30001, timeout of 4000ms exceeded
2023-12-01 21:44:19,218 [myid:] - INFO  [NIOWorkerThread-3:NIOServerCnxn@518] - Processing srvr command from /127.0.0.1:57400
2023-12-01 21:45:02,579 [myid:] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:32966; will be dropped if server is in r-o mode
2023-12-01 21:45:07,913 [myid:] - INFO  [SessionTracker:ZooKeeperServer@413] - Expiring session 0x10001170dc30002, timeout of 4000ms exceeded
2023-12-01 21:45:15,265 [myid:] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:44786; will be dropped if server is in r-o mode
2023-12-01 21:45:15,266 [myid:] - INFO  [NIOWorkerThread-2:ZooKeeperServer@777] - Invalid session 0x10001170dc30002 for client /127.0.0.1:44786, probably expired
2023-12-01 21:52:19,558 [myid:] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:35760; will be dropped if server is in r-o mode
2023-12-01 21:52:31,914 [myid:] - INFO  [SessionTracker:ZooKeeperServer@413] - Expiring session 0x10001170dc30003, timeout of 4000ms exceeded
2023-12-01 21:53:14,386 [myid:] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:50030; will be dropped if server is in r-o mode
2023-12-01 21:54:10,778 [myid:] - WARN  [NIOWorkerThread-8:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30004, likely client has closed socket
2023-12-01 21:54:34,153 [myid:] - INFO  [NIOWorkerThread-1:NIOServerCnxn@518] - Processing srvr command from /127.0.0.1:44396
2023-12-01 21:54:40,401 [myid:] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:53584; will be dropped if server is in r-o mode
2023-12-01 21:55:43,993 [myid:] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:34742; will be dropped if server is in r-o mode
2023-12-01 21:58:54,702 [myid:] - WARN  [NIOWorkerThread-6:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30006, likely client has closed socket
2023-12-01 21:59:04,777 [myid:] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1028] - Connection request from old client /127.0.0.1:49632; will be dropped if server is in r-o mode
2023-12-01 22:00:19,659 [myid:] - WARN  [NIOWorkerThread-5:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30007, likely client has closed socket
2023-12-01 22:00:23,913 [myid:] - INFO  [SessionTracker:ZooKeeperServer@413] - Expiring session 0x10001170dc30007, timeout of 4000ms exceeded
2023-12-01 22:00:24,068 [myid:] - WARN  [NIOWorkerThread-5:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10001170dc30005, likely client has closed socket
